,Upvotes,Tags,Setup,Punchline,Joke,Setup-Profanity,Punchline-Profanity,Profanity,Max-Profanity,Profanity-Tag
493,1401,,What's Mary short for?,She's got no legs.,What's Mary short for? She's got no legs.,0.024342948252225063,0.19321338299273508,0.09419206256532335,0.19321338299273508,punchline
8005,14,,What's Mary short for?,She's got no legs.,What's Mary short for? She's got no legs.,0.024342948252225063,0.19321338299273508,0.09419206256532335,0.19321338299273508,punchline
5471,27,,What's Irish and stays out all night?,Patio Furniture,What's Irish and stays out all night? Patio Furniture,0.02543609582377591,0.02468043463299424,0.0195259521490088,0.02543609582377591,setup
13382,5,,What's Irish and stays out all night?,Patio Furniture,What's Irish and stays out all night? Patio Furniture,0.02543609582377591,0.02468043463299424,0.0195259521490088,0.02543609582377591,setup
6661,19,,What's Irish and stays out all night?,Paddy O'Furniture,What's Irish and stays out all night? Paddy O'Furniture,0.02543609582377591,0.02468043463299424,0.0195259521490088,0.02543609582377591,setup
12295,6,,What's Irish and stays out all night?,Paddy O'Furniture,What's Irish and stays out all night? Paddy O'Furniture,0.02543609582377591,0.02468043463299424,0.0195259521490088,0.02543609582377591,setup
12296,6,,What's Irish and stays out all night?,Paddy O'Furniture,What's Irish and stays out all night? Paddy O'Furniture,0.02543609582377591,0.02468043463299424,0.0195259521490088,0.02543609582377591,setup
29865,0,,What's Irish and stays out all night?,Paddy O'Furniture,What's Irish and stays out all night? Paddy O'Furniture,0.02543609582377591,0.02468043463299424,0.0195259521490088,0.02543609582377591,setup
16437,3,,What'd the leper say to the prostitute?,Keep the tip.,What'd the leper say to the prostitute? Keep the tip.,0.7244452972988847,0.010381360336731234,0.331275053945754,0.7244452972988847,setup
21918,1,,What'd the leper say to the prostitute?,Keep the tip.,What'd the leper say to the prostitute? Keep the tip.,0.7244452972988847,0.010381360336731234,0.331275053945754,0.7244452972988847,setup
13347,5,,What would it take to reunite the Beatles?,Two more bullets.,What would it take to reunite the Beatles? Two more bullets.,0.05526164766792067,0.008159850735318693,0.016165225336622402,0.05526164766792067,setup
13348,5,,What would it take to reunite the Beatles?,Two more bullets.,What would it take to reunite the Beatles? Two more bullets.,0.05526164766792067,0.008159850735318693,0.016165225336622402,0.05526164766792067,setup
29399,0,,What university has the most brightest students and staff?,University of Brighton,What university has the most brightest students and staff? University of Brighton,0.02085730733148403,0.05122781871319476,0.026418494179523633,0.05122781871319476,punchline
29400,0,,What university has the most brightest students and staff?,University of Brighton,What university has the most brightest students and staff? University of Brighton,0.02085730733148403,0.05122781871319476,0.026418494179523633,0.05122781871319476,punchline
7375,16,,What type of pants does Mario wear?,"Denim, denim, denim.","What type of pants does Mario wear? Denim, denim, denim.",0.13917687876756846,0.0363997148316473,0.13917687876756846,0.13917687876756846,full
29393,0,,What type of pants does Mario wear?,"Denim, denim, denim.","What type of pants does Mario wear? Denim, denim, denim.",0.13917687876756846,0.0363997148316473,0.13917687876756846,0.13917687876756846,full
9510,10,,What type of overalls does Mario wear?,Denim denim denim.,What type of overalls does Mario wear? Denim denim denim.,0.04289041527471847,0.0363997148316473,0.04289041527471847,0.04289041527471847,full
29391,0,,What type of overalls does Mario wear?,Denim denim denim.,What type of overalls does Mario wear? Denim denim denim.,0.04289041527471847,0.0363997148316473,0.04289041527471847,0.04289041527471847,full
3717,50,,What started feminism?,An unlocked kitchen door.,What started feminism? An unlocked kitchen door.,0.0029925171289853216,0.007267813068526525,0.0021697362281220033,0.007267813068526525,punchline
6868,18,,What started feminism?,An unlocked kitchen door.,What started feminism? An unlocked kitchen door.,0.0029925171289853216,0.007267813068526525,0.0021697362281220033,0.007267813068526525,punchline
2067,114,,What should you do if you see a spaceman?,"Park in it, man.","What should you do if you see a spaceman? Park in it, man.",0.0363997148316473,0.10567892428753575,0.10567892428753575,0.10567892428753575,full
8674,12,,What should you do if you see a spaceman?,"Park in it, man.","What should you do if you see a spaceman? Park in it, man.",0.0363997148316473,0.10567892428753575,0.10567892428753575,0.10567892428753575,full
266,11178,<clean>,What rock group has four men that don't sing?,Mount Rushmore,What rock group has four men that don't sing? Mount Rushmore,0.012853211565221984,0.009839446252995498,0.006325073378723517,0.012853211565221984,setup
475,1606,,What rock group has four men that don't sing?,Mount Rushmore,What rock group has four men that don't sing? Mount Rushmore,0.012853211565221984,0.009839446252995498,0.006325073378723517,0.012853211565221984,setup
13330,5,,What kind of wood doesn't float?,Natalie Wood.,What kind of wood doesn't float? Natalie Wood.,0.004775728490496044,0.0031042800273081298,0.0024251371026243838,0.004775728490496044,setup
29230,0,,What kind of wood doesn't float?,Natalie Wood.,What kind of wood doesn't float? Natalie Wood.,0.004775728490496044,0.0031042800273081298,0.0024251371026243838,0.004775728490496044,setup
4593,36,,What kind of pants does Mario wear?,Denim denim denim,What kind of pants does Mario wear? Denim denim denim,0.20848174875465997,0.0363997148316473,0.20848174875465997,0.20848174875465997,full
16402,3,,What kind of pants does Mario wear?,Denim denim denim,What kind of pants does Mario wear? Denim denim denim,0.20848174875465997,0.0363997148316473,0.20848174875465997,0.20848174875465997,full
18689,2,,What kind of pants does Mario wear?,Denim denim denim,What kind of pants does Mario wear? Denim denim denim,0.20848174875465997,0.0363997148316473,0.20848174875465997,0.20848174875465997,full
29205,0,,What kind of pants does Mario wear?,Denim denim denim,What kind of pants does Mario wear? Denim denim denim,0.20848174875465997,0.0363997148316473,0.20848174875465997,0.20848174875465997,full
21832,1,,What kind of overalls does Mario wear?,denim denim denim,What kind of overalls does Mario wear? denim denim denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
29197,0,,What kind of overalls does Mario wear?,denim denim denim,What kind of overalls does Mario wear? denim denim denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
29199,0,,What kind of overalls does Mario wear?,denim denim denim,What kind of overalls does Mario wear? denim denim denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
13327,5,,What kind of overalls does Mario wear?,Denim denim denim.,What kind of overalls does Mario wear? Denim denim denim.,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
29196,0,,What kind of overalls does Mario wear?,Denim denim denim.,What kind of overalls does Mario wear? Denim denim denim.,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
9505,10,,What kind of overalls does Mario wear?,Denim denim denim,What kind of overalls does Mario wear? Denim denim denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
16400,3,,What kind of overalls does Mario wear?,Denim denim denim,What kind of overalls does Mario wear? Denim denim denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
21830,1,,What kind of overalls does Mario wear?,Denim denim denim,What kind of overalls does Mario wear? Denim denim denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
13326,5,,What kind of overalls does Mario wear?,Denim Denim Denim,What kind of overalls does Mario wear? Denim Denim Denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
13328,5,,What kind of overalls does Mario wear?,Denim Denim Denim,What kind of overalls does Mario wear? Denim Denim Denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
21831,1,,What kind of overalls does Mario wear?,Denim Denim Denim,What kind of overalls does Mario wear? Denim Denim Denim,0.07569910776140029,0.0363997148316473,0.07569910776140029,0.07569910776140029,full
3054,67,,What kind of bagel can fly?,A plane bagel.,What kind of bagel can fly? A plane bagel.,0.01029475449280417,0.018473300049038847,0.00858566395659331,0.018473300049038847,punchline
14679,4,,What kind of bagel can fly?,A plane bagel.,What kind of bagel can fly? A plane bagel.,0.01029475449280417,0.018473300049038847,0.00858566395659331,0.018473300049038847,punchline
13323,5,,What kind of bagel can fly?,A plain bagel.,What kind of bagel can fly? A plain bagel.,0.01029475449280417,0.03937314479258809,0.013484207102238781,0.03937314479258809,punchline
21812,1,,What kind of bagel can fly?,A plain bagel.,What kind of bagel can fly? A plain bagel.,0.01029475449280417,0.03937314479258809,0.013484207102238781,0.03937314479258809,punchline
29164,0,,What kind of bagel can fly?,A plain bagel.,What kind of bagel can fly? A plain bagel.,0.01029475449280417,0.03937314479258809,0.013484207102238781,0.03937314479258809,punchline
5823,24,,What kind of bagel can fly?,A plain bagel!,What kind of bagel can fly? A plain bagel!,0.01029475449280417,0.03937314479258809,0.013484207102238781,0.03937314479258809,punchline
13324,5,,What kind of bagel can fly?,A plain bagel!,What kind of bagel can fly? A plain bagel!,0.01029475449280417,0.03937314479258809,0.013484207102238781,0.03937314479258809,punchline
18654,2,,What is the official ice cream flavor of the Academy Awards?,"Vanilla, because it's all white.","What is the official ice cream flavor of the Academy Awards? Vanilla, because it's all white.",0.002521345899293647,0.1275651276618953,0.007366742562800653,0.1275651276618953,punchline
21783,1,,What is the official ice cream flavor of the Academy Awards?,"Vanilla, because it's all white.","What is the official ice cream flavor of the Academy Awards? Vanilla, because it's all white.",0.002521345899293647,0.1275651276618953,0.007366742562800653,0.1275651276618953,punchline
14665,4,,What is the hardest part of a vegetable to eat?,The wheelchair.,What is the hardest part of a vegetable to eat? The wheelchair.,0.0883642512795779,0.0363997148316473,0.0883642512795779,0.0883642512795779,full
